0.22658, 4.11487
0.56319, 5.83345
0.67918, 6.42429
0.64658, 6.20009
0.88583, 7.42834
0.43075, 5.13158
0.21821, 4.04116
0.11977, 3.63511
0.21758, 4.00421
0.00296, 2.93310
0.41921, 5.07140
0.51352, 5.47052
0.65368, 6.29588
0.03134, 3.22806
0.21100, 3.98266
0.24955, 4.26618
0.38525, 4.88145
0.76087, 6.85396
0.18483, 3.97331
0.54789, 5.76538
0.22169, 4.12538
0.84997, 7.22795
0.75512, 6.69870
0.10415, 3.47855
0.14114, 3.72056
0.71918, 6.57759
0.08709, 3.43384
0.91129, 7.55637
0.94552, 7.79703
0.96527, 7.80703
0.67197, 6.38152
0.35286, 4.73143
0.91924, 7.62284
0.17702, 3.89865
0.99558, 8.02222
0.27556, 4.34756
0.59528, 6.00003
0.35170, 4.72254
0.16042, 3.83443
0.86952, 7.32306
0.54518, 5.76433
0.41518, 5.01171
0.75261, 6.76912
0.83188, 7.13298
0.09767, 3.51626
0.68073, 6.44622
0.34986, 4.76597
0.94213, 7.71578
0.80354, 7.05626
0.64766, 6.16758
0.28801, 4.48828
0.47246, 5.32688
0.15139, 3.76040
0.66789, 6.30529
0.74954, 6.76646
0.84425, 7.30238
0.33615, 4.71884
0.79797, 6.99897
0.23494, 4.10326
0.77595, 6.92579
0.71345, 6.53142
0.05809, 3.26656
0.61159, 6.04590
0.82283, 7.19256
0.89731, 7.53484
0.39549, 4.97202
0.80565, 7.05523
0.60086, 6.01432
0.51136, 5.48805
0.18412, 3.93599
0.57531, 5.89744
0.51918, 5.67790
0.00275, 3.02020
0.26084, 4.34137
0.03398, 3.18731
0.40976, 5.04376
0.44654, 5.25615
0.69022, 6.46145
0.27047, 4.30847
0.02025, 3.03093
0.10027, 3.56099
0.13231, 3.64349
0.81159, 7.09997
0.57782, 5.94279
0.55655, 5.76296
0.24997, 4.19366
0.23025, 4.07928
0.47488, 5.43201
0.78565, 6.86920
0.76980, 6.84392
0.66841, 6.36561
0.90893, 7.59425
0.72679, 6.69385
0.73301, 6.61691
0.21652, 4.13762
0.29150, 4.42494
0.78943, 6.94729
0.82908, 7.05431
0.67882, 6.33606
0.13410, 3.70113
0.17580, 3.94857
0.16558, 3.87803
0.38876, 4.99130
0.15482, 3.81757
0.44281, 5.18825
0.99235, 7.93364
0.97590, 7.92927
0.03884, 3.18182
0.31193, 4.57538
0.33655, 4.59581
0.33236, 4.70002
0.81703, 7.07335
0.31573, 4.61498
0.90414, 7.54104
0.44864, 5.24904
0.23477, 4.22710
0.51293, 5.50786
0.63446, 6.16994
0.86878, 7.23532
0.57925, 5.88399
0.50772, 5.49295
0.71732, 6.59529
0.24385, 4.28248
0.73298, 6.66339
0.31552, 4.54155
0.45672, 5.27955
0.83945, 7.22739
0.90353, 7.55702
0.27943, 4.40088
0.05974, 3.29898
0.59591, 5.92374
0.43243, 5.16138
0.45569, 5.27715
0.88315, 7.44384
0.49407, 5.51456
0.35663, 4.74462
0.91403, 7.65130
0.66049, 6.29819
0.79210, 6.99246
0.74432, 6.68983
0.37712, 4.88811
0.80458, 6.97667
0.29033, 4.48037
0.57483, 5.82567
0.12268, 3.66873
0.86471, 7.39254
0.00083, 3.01517
0.17584, 3.90125
0.51036, 5.65556
0.47298, 5.30727
0.38126, 4.97100
0.25339, 4.24982
0.09459, 3.49005
0.42859, 5.15259
0.30801, 4.59886
0.26338, 4.40961
0.78831, 6.95777
0.41011, 5.03844
0.34421, 4.78055
0.27848, 4.41317
0.69517, 6.44138
0.27928, 4.36515
0.38054, 4.95601
0.78824, 6.89258
0.47185, 5.30841
0.55563, 5.75068
0.00337, 3.00505
0.52517, 5.57208
0.94528, 7.72002
0.71701, 6.61590
0.43104, 5.14081
0.40760, 5.10119
0.10695, 3.48085
0.67076, 6.41569
0.11817, 3.61098
0.86499, 7.31427
0.25006, 4.27288
0.65180, 6.30110
0.72420, 6.60440
0.21481, 4.10061
0.51206, 5.51108
0.52845, 5.63375
0.22471, 4.20373
0.79375, 6.96858
0.22163, 4.07093
0.16636, 3.85200
0.43050, 5.07778
0.76463, 6.80847
0.10708, 3.55345
0.57242, 5.88263
0.13781, 3.62900
0.62642, 6.15322
0.01431, 3.13046
0.35180, 4.71429
0.88898, 7.44841
0.63946, 6.27148
0.93368, 7.68700
0.31448, 4.57860
0.90859, 7.52561
0.55608, 5.76855
0.45759, 5.31027
0.51391, 5.49008
0.09821, 3.43144
0.28947, 4.44128
0.64117, 6.12204
0.74737, 6.74011
0.04131, 3.21321
0.63475, 6.18527
0.74587, 6.63992
0.45735, 5.37012
0.86441, 7.34640
0.09956, 3.55402
0.50342, 5.46264
0.59977, 6.07114
0.21833, 4.11365
0.35837, 4.78715
0.83001, 7.13976
0.47534, 5.37634
0.15714, 3.85398
0.88809, 7.43076
0.96870, 7.83327
0.60880, 6.04070
0.11538, 3.53648
0.28020, 4.43980
0.89970, 7.56088
0.11737, 3.53135
0.38345, 4.94843
0.83066, 7.25999
0.58901, 5.93656
0.80659, 7.07921
0.12861, 3.59141
0.14593, 3.79276
0.91061, 7.48060
0.66408, 6.34478
0.36953, 4.87519
0.70466, 6.39918
0.71713, 6.64823
0.57681, 5.86600
0.50337, 5.53479
0.23220, 4.13434
0.81570, 7.13286
0.35279, 4.79881
0.07485, 3.35276
0.91398, 7.50513
0.11646, 3.66507
0.20215, 4.02566
0.97718, 7.92182
0.18553, 3.96104
0.43996, 5.14387
0.29245, 4.50480
0.55248, 5.81063
0.13037, 3.62958
0.45349, 5.31183
0.52475, 5.61348
0.28290, 4.45678
0.16090, 3.75803
0.68121, 6.38188
0.41116, 5.03694
0.04336, 3.16154
0.40185, 4.96114
0.48289, 5.48715
0.00309, 2.90907
0.12353, 3.58599
0.62736, 6.20327
0.94467, 7.67163
0.52487, 5.62215
0.04458, 3.28840
0.53654, 5.75695
0.47460, 5.40171
0.38307, 4.81319
0.88590, 7.41248
0.98188, 7.98940
0.45375, 5.23240
0.09409, 3.47213
0.36741, 4.84294
0.52049, 5.62726
0.14894, 3.83598
0.65266, 6.22133
0.14595, 3.70252
0.10446, 3.48909
0.31994, 4.56041
0.62081, 6.10722
0.55961, 5.82887
0.50590, 5.48953
0.72261, 6.61960
0.78320, 6.99165
0.19074, 3.91921
0.91349, 7.51602
0.36974, 4.84069
0.41688, 5.05631
0.67836, 6.37365
0.72568, 6.51154
0.13524, 3.59302
0.15152, 3.73421
0.61566, 6.01011
0.54778, 5.77100
0.99683, 7.98258
0.99924, 7.96549
0.64474, 6.18297
0.12056, 3.63702
0.13312, 3.74000
0.13211, 3.66713
0.56916, 5.88030
0.41513, 5.08760
0.07580, 3.41136
0.85099, 7.18413
0.47830, 5.41606
0.47126, 5.27343
0.79235, 7.00271
0.24901, 4.20653
0.48601, 5.47835
0.12410, 3.66483
0.51540, 5.62423
0.83319, 7.24874
0.86611, 7.38511
0.70864, 6.55224
0.54264, 5.75623
0.88650, 7.38918
0.30429, 4.57728
0.44584, 5.17507
0.93802, 7.67007
0.78671, 6.95970
0.20250, 4.03491
0.14131, 3.76233
0.51976, 5.66744
0.96739, 7.89225
0.22379, 4.19957
0.12578, 3.57664
0.72631, 6.68237
0.48384, 5.38143
0.80145, 7.11120
0.08988, 3.43765
0.31302, 4.58936
0.22115, 4.06071
0.07472, 3.46195
0.26006, 4.31590
0.03885, 3.12431
0.81173, 7.02239
0.90081, 7.50609
0.14232, 3.75829
0.63175, 6.14618
0.07180, 3.38761
0.95909, 7.75607
0.07700, 3.37978
0.63001, 6.24734
0.86502, 7.28278
0.62562, 6.07101
0.70191, 6.53356
0.06030, 3.25711
0.00315, 3.05470
0.96861, 7.79770
0.40368, 5.04954
0.48168, 5.31823
0.33702, 4.71872
0.70957, 6.52580
0.01075, 3.10910
0.23754, 4.17847
0.10118, 3.53948
0.31569, 4.62228
0.61167, 6.05701
0.03247, 3.12683
0.21390, 4.08761
0.20280, 3.97748
0.64598, 6.11107
0.25893, 4.23797
0.80576, 6.96596
0.79947, 6.89288
0.93832, 7.69998
0.06587, 3.30392
0.34647, 4.73628
0.33402, 4.65483
0.21388, 4.05094
0.54312, 5.60918
0.37608, 4.89589
0.47551, 5.35597
0.88078, 7.31431
0.00263, 2.98077
0.32829, 4.70629
0.76611, 6.84169
0.30310, 4.51118
0.22330, 4.07078
0.20739, 4.02287
0.80387, 7.15059
0.63518, 6.10903
0.81070, 7.05662
0.21137, 4.02462
0.06908, 3.30875
0.74380, 6.78867
0.51166, 5.54963
0.89839, 7.52783
0.40015, 5.07108
0.98773, 7.93685
0.58138, 5.86079
0.26216, 4.34355
0.52884, 5.66690
0.02710, 3.09350
0.03422, 3.17108
0.60670, 5.97605
0.64962, 6.24433
0.28760, 4.49590
0.28828, 4.42768
0.60859, 6.04966
0.00138, 2.92479
0.42744, 5.25474
0.05172, 3.28941
0.08063, 3.37689
0.90746, 7.64401
0.50039, 5.59704
0.56301, 5.82434
0.77670, 6.93817
0.24337, 4.25320
0.76538, 6.77702
0.09004, 3.42847
0.00395, 3.06861
0.38621, 4.86749
0.55860, 5.82335
0.93075, 7.67524
0.43445, 5.26535
0.38109, 4.90170
0.04597, 3.21652
0.02776, 3.19793
0.81044, 7.11494
0.28553, 4.47927
0.91899, 7.63143
0.18525, 3.91128
0.75497, 6.83236
0.08974, 3.48912
0.23463, 4.18250
0.77614, 6.99199
0.37838, 4.86246
0.64865, 6.23859
0.59399, 6.02127
0.96389, 7.82589
0.37568, 4.79793
0.83735, 7.27959
0.81654, 7.14817
0.83786, 7.14383
0.43506, 5.21234
0.06001, 3.21430
0.96866, 7.67452
0.99950, 8.09639
0.35684, 4.73381
0.11578, 3.53982
0.85151, 7.27654
0.35737, 4.79811
0.37518, 4.79199
0.71191, 6.55213
0.87507, 7.31655
0.08103, 3.41970
0.30354, 4.56002
0.80001, 7.03773
0.93006, 7.71283
0.29506, 4.40060
0.58556, 5.93979
0.78917, 6.91932
0.09278, 3.46870
0.41022, 5.00020
0.43354, 5.10211
0.83439, 7.21582
0.87145, 7.33860
0.79628, 6.96688
0.47400, 5.32524
0.50469, 5.59309
0.49634, 5.47293
0.28907, 4.49078
0.36965, 4.82910
0.25857, 4.37705
0.59976, 5.93037
0.58701, 6.01179
0.12862, 3.61498
0.60779, 5.96343
0.52354, 5.62615
0.28009, 4.42302
0.03528, 3.10404
0.41513, 5.13748
0.29669, 4.49237
0.86452, 7.39616
0.41385, 5.06412
0.61501, 6.03522
0.27358, 4.35140
0.83634, 7.17504
0.39780, 5.06425
0.70975, 6.44942
0.44227, 5.23910
0.90808, 7.55982
0.93784, 7.68568
0.72441, 6.61712
0.90802, 7.50050
0.06170, 3.35233
0.48969, 5.40335
0.24957, 4.26014
0.91720, 7.65517
0.85862, 7.28089
0.41751, 5.03863
0.89434, 7.39903
0.52317, 5.69797
0.53813, 5.61996
0.35027, 4.77622
0.10203, 3.57908
0.60645, 6.12053
0.12459, 3.58330
0.34147, 4.75188
0.93141, 7.70323
0.22525, 4.14958
0.36743, 4.83224
0.19610, 4.01047
0.88356, 7.35933
0.90693, 7.59319
0.16410, 3.82596
0.47684, 5.42391
0.50983, 5.59538
0.17856, 3.76063
0.91688, 7.66007
0.15394, 3.74238
0.14578, 3.70245
0.07268, 3.38609
0.61628, 6.12192
0.73663, 6.70274
0.27372, 4.36213
0.21798, 4.18319
0.60930, 6.09497
0.20355, 4.10615
0.35934, 4.77763
0.93701, 7.63998
0.79983, 7.01345
0.54933, 5.74032
0.22998, 4.17098
0.65198, 6.30445
0.87565, 7.45763
0.87315, 7.31157
0.63569, 6.10701
0.35147, 4.79838
0.58849, 5.90646
0.27222, 4.33885
0.39591, 5.01089
0.37919, 4.90709
0.56367, 5.87572
0.07769, 3.40796
0.87044, 7.32985
0.82026, 7.07492
0.34169, 4.70372
0.69305, 6.57619
0.15593, 3.79781
0.81909, 7.16917
0.40261, 5.01663
0.64743, 6.19770
0.29287, 4.39058
0.19777, 4.10813
0.31373, 4.72713
0.17031, 3.83426
0.43400, 5.06639
0.55671, 5.82927
0.98092, 7.91083
0.51192, 5.56919
0.33753, 4.70711
0.43506, 5.12927
0.70149, 6.50681
0.12249, 3.63243
0.51218, 5.55247
0.71588, 6.60371
0.42732, 5.27115
0.27220, 4.38277
0.12623, 3.66807
0.38563, 5.00073
0.52562, 5.55331
0.32615, 4.69565
0.94951, 7.77482
0.52007, 5.57908
0.57856, 5.87917
0.62899, 6.23470
0.73770, 6.69331
0.30839, 4.54465
0.46953, 5.39348
0.11423, 3.56947
0.74538, 6.73170
0.40194, 5.07884
0.19213, 3.92164
0.70302, 6.48556
0.01780, 3.13417
0.93387, 7.71066
0.38744, 4.87979
0.42162, 5.08113
0.38656, 4.93049
0.80921, 7.00517
0.27133, 4.42240
0.93760, 7.65629
0.67590, 6.29909
0.48270, 5.38171
0.41121, 5.02024
0.12664, 3.68856
0.36729, 4.82443
0.99288, 7.89807
0.69764, 6.51165
0.55680, 5.91606
0.92390, 7.61908
0.95962, 7.75682
0.70601, 6.54992
0.92979, 7.67278
0.62629, 6.15284
0.63952, 6.17196
0.93222, 7.64307
0.79570, 6.98817
0.02597, 3.09082
0.33579, 4.74194
0.91266, 7.54288
0.51597, 5.48678
0.89918, 7.48200
0.98979, 7.94696
0.86227, 7.29402
0.63749, 6.15482
0.76432, 6.79106
0.96895, 7.82999
0.96560, 7.82317
0.00880, 3.13291
0.47316, 5.35451
0.67019, 6.33804
0.08799, 3.37645
0.39624, 4.98558
0.61967, 6.15695
0.89065, 7.48445
0.78714, 6.92824
0.01880, 3.18004
0.67533, 6.38049
0.58403, 5.95931
0.47696, 5.46234
0.56583, 5.78888
0.78613, 6.87911
0.47492, 5.41522
0.91198, 7.53753
0.63379, 6.18658
0.07860, 3.36833
0.18039, 3.92673
0.62043, 6.17929
0.09705, 3.45993
0.72465, 6.57881
0.21182, 4.09916
0.66019, 6.24154
0.81608, 7.02565
0.77351, 6.80932
0.01938, 3.13412
0.74902, 6.75174
0.56048, 5.81413
0.80783, 6.97735
0.36453, 4.88907
0.26633, 4.41599
0.18764, 3.97629
0.01648, 3.03064
0.39074, 4.90932
0.28194, 4.45637
0.66844, 6.41547
0.25012, 4.27609
0.15235, 3.72487
0.59936, 6.00745
0.79785, 6.95724
0.61554, 6.09599
0.72396, 6.65532
0.49151, 5.45076
0.89928, 7.51301
0.15973, 3.84971
0.16187, 3.80604
0.58114, 5.86112
0.95023, 7.79329
0.05219, 3.31027
0.78287, 6.90446
0.02014, 3.14753
0.69504, 6.45951
0.34323, 4.74973
0.13576, 3.66237
0.00046, 3.12395
0.15889, 3.78686
0.28525, 4.47803
0.22145, 4.14199
0.45733, 5.29637
0.69521, 6.42397
0.10083, 3.48904
0.06986, 3.36377
0.29107, 4.44187
0.17039, 3.89927
0.68694, 6.56622
0.44420, 5.19279
0.09985, 3.49060
0.86755, 7.28904
0.17758, 3.82776
0.52312, 5.65429
0.16242, 3.87922
0.64974, 6.15450
0.14162, 3.71503
0.40520, 4.98527
0.11189, 3.53979
0.99707, 7.95606
0.70969, 6.52719
0.44477, 5.11491
0.76521, 6.73028
0.04789, 3.25737
0.78227, 6.86077
0.47990, 5.44738
0.62617, 6.13370
0.18386, 3.90650
0.65113, 6.21247
0.70386, 6.53516
0.70225, 6.56470
0.78625, 7.01648
0.52458, 5.62111
0.86713, 7.34211
0.09157, 3.37555
0.28788, 4.43025
0.15591, 3.76714
0.58771, 5.91525
0.98523, 7.93245
0.28312, 4.34578
0.40535, 4.99660
0.78980, 6.98067
0.77661, 6.90451
0.43523, 5.19241
0.75972, 6.76767
0.07572, 3.37792
0.58972, 5.96224
0.32913, 4.68007
0.83097, 7.21181
0.55877, 5.73421
0.74467, 6.65536
0.17721, 3.86468
0.09835, 3.51577
0.37291, 4.87337
0.38980, 4.89856
0.17730, 3.90544
0.57187, 5.81037
0.17662, 3.92181
0.47521, 5.42917
0.82417, 7.07234
0.21936, 4.00914
0.12688, 3.61026
0.65024, 6.31806
0.67542, 6.37019
0.55200, 5.78321
0.18710, 3.96201
0.24419, 4.21302
0.94673, 7.69273
0.56442, 5.78779
0.10974, 3.48091
0.03238, 3.07481
0.88520, 7.39308
0.01541, 3.04911
0.59165, 5.88977
0.59772, 6.04063
0.69108, 6.46983
0.11048, 3.52277
0.51225, 5.56488
0.62895, 6.14952
0.06081, 3.26400
0.61207, 5.99129
0.45643, 5.30064
0.02283, 3.07873
0.13426, 3.66125
0.49864, 5.44042
0.15114, 3.75718
0.77261, 6.85856
0.74881, 6.78794
0.98717, 7.94118
0.41066, 5.06439
0.08700, 3.46019
0.22432, 4.14210
0.29051, 4.46518
0.19964, 4.01407
0.18800, 4.01930
0.41533, 5.06862
0.21821, 3.99474
0.19459, 3.95279
0.15046, 3.75837
0.19843, 4.03109
0.98296, 7.99877
0.84688, 7.23840
0.77650, 6.89980
0.01490, 3.04619
0.62897, 6.18468
0.65514, 6.31254
0.45946, 5.36366
0.76324, 6.94170
0.95925, 7.87636
0.99017, 8.06700
0.92248, 7.55627
0.74594, 6.75575
0.89572, 7.48007
0.26373, 4.33207
0.02889, 3.15618
0.73825, 6.64270
0.42994, 5.10245
0.80264, 6.98327
0.30902, 4.48016
0.52289, 5.57097
0.87404, 7.38253
0.60157, 6.03546
0.21915, 4.05220
0.60790, 6.03350
0.70100, 6.50114
0.04054, 3.13748
0.15026, 3.82212
0.51527, 5.63206
0.32335, 4.66003
0.00841, 3.09744
0.38664, 4.88090
0.04705, 3.17106
0.99291, 8.01329
0.76277, 6.86538
0.32644, 4.62768
0.00572, 2.96641
0.11600, 3.58431
0.76123, 6.85180
0.38191, 4.94628
0.08857, 3.45446
0.60697, 5.99446
0.39884, 5.01926
0.14085, 3.68250
0.78903, 6.96582
0.31670, 4.53914
0.43793, 5.16777
0.83057, 7.14076
0.18761, 3.94719
0.01619, 3.09280
0.08611, 3.41896
0.13908, 3.75844
0.39910, 4.92369
0.15849, 3.84281
0.62713, 6.11055
0.89335, 7.47168
0.70782, 6.45060
0.00758, 3.08044
0.71213, 6.58337
0.79641, 6.98035
0.52599, 5.59227
0.31905, 4.63668
0.55563, 5.75659
0.28501, 4.39657
0.09768, 3.48363
0.94116, 7.74716
0.85829, 7.36975
0.03867, 3.25959
0.06734, 3.35156
0.84060, 7.18101
0.90270, 7.49102
0.56680, 5.83977
0.67261, 6.32383
0.07607, 3.38771
0.64837, 6.24117
0.00400, 3.02490
0.96419, 7.91479
0.83165, 7.08628
0.65111, 6.20838
0.45946, 5.29774
0.30995, 4.47360
0.11071, 3.56725
0.81952, 7.07728
0.61351, 6.10694
0.01052, 3.01434
0.36643, 4.82227
0.45781, 5.22576
0.61774, 6.14541
0.23985, 4.22778
0.43209, 5.19865
0.12178, 3.56365
0.89899, 7.53996
0.47998, 5.36153
0.41337, 4.99057
